/net1 X,/net1 Y,/net7 X,/net7 Y,/time X,/time Y,/net20 X,/net20 Y,/net6 X,/net6 Y
2.155084081969991e-09,1.121617179076835e-06,2.155084081969991e-09,0.8995940508993262,2.155084081969991e-09,0.3267208345804983,2.155084081969991e-09,0.4985961525277031,2.155084081969991e-09,0.004160471383434657
2.2e-09,1.045742437484275e-06,2.2e-09,0.8995930132982096,2.2e-09,0.3267202036362448,2.2e-09,0.5059765779048396,2.2e-09,0.006492013132154571
2.20325e-09,1.137307132721237e-06,2.20325e-09,0.8995930690033465,2.20325e-09,0.3267202741838449,2.20325e-09,0.5082009218439206,2.20325e-09,0.007437432795546829
2.20975e-09,1.095753728059625e-06,2.20975e-09,0.8995929481953195,2.20975e-09,0.3267201867188042,2.20975e-09,0.5138110682944849,2.20975e-09,0.009451323577309019
2.22275e-09,1.023263905112533e-06,2.22275e-09,0.8995914661096137,2.22275e-09,0.3267193017765028,2.22275e-09,0.5262532976790056,2.22275e-09,0.01364534559076568
2.237053826099502e-09,1.87653159184695e-06,2.237053826099502e-09,0.8995900382343124,2.237053826099502e-09,0.3267188367632371,2.237053826099502e-09,0.5393877705860525,2.237053826099502e-09,0.01822139780622879
2.256489672769963e-09,3.053225168249537e-06,2.256489672769963e-09,0.8995897974952576,2.256489672769963e-09,0.3267191932528551,2.256489672769963e-09,0.5574419844487398,2.256489672769963e-09,0.02446502718789118
2.284114315607842e-09,4.913478124323932e-06,2.284114315607842e-09,0.899588432708927,2.284114315607842e-09,0.3267191926142493,2.284114315607842e-09,0.583072000558892,2.284114315607842e-09,0.03332304964918873
2.300361148239502e-09,7.032666655116145e-06,2.300361148239502e-09,0.8995853840887984,2.300361148239502e-09,0.3267183285899195,2.300361148239502e-09,0.5985875267242917,2.300361148239502e-09,0.03857709508550712
2.30881166448108e-09,7.486185841916213e-06,2.30881166448108e-09,0.8995826788558206,2.30881166448108e-09,0.3267169567142919,2.30881166448108e-09,0.6084440114013784,2.30881166448108e-09,0.04211767664745976
2.316906946579544e-09,8.466972202820154e-06,2.316906946579544e-09,0.8995785477733714,2.316906946579544e-09,0.326714989189622,2.316906946579544e-09,0.6189599605938045,2.316906946579544e-09,0.04561501474578825
2.333097510776472e-09,1.415222514815616e-05,2.333097510776472e-09,0.899564859795432,2.333097510776472e-09,0.3267094900344186,2.333097510776472e-09,0.6394941312999333,2.333097510776472e-09,0.05254339660120434
2.350911429855234e-09,2.588424035448025e-05,2.350911429855234e-09,0.8995356733687244,2.350911429855234e-09,0.3266975982731717,2.350911429855234e-09,0.6626411138244592,2.350911429855234e-09,0.06018638550022218
2.379269824177994e-09,-8.205316321967433e-06,2.379269824177994e-09,0.8993572971408882,2.379269824177994e-09,0.3265801965234931,2.379269824177994e-09,0.6998131991002636,2.379269824177994e-09,0.07234217584011693
2.393836376441226e-09,-0.0001202239504366273,2.393836376441226e-09,0.8990502986256772,2.393836376441226e-09,0.3263556411610882,2.393836376441226e-09,0.7189816495020422,2.393836376441226e-09,0.07859526027722535
2.40044090976973e-09,-0.0001280826529881473,2.40044090976973e-09,0.8987723403595791,2.40044090976973e-09,0.3261920778821745,2.40044090976973e-09,0.727337678963719,2.40044090976973e-09,0.08130250407135474
2.40347855660211e-09,-0.0001321897470579377,2.40347855660211e-09,0.8985851498825456,2.40347855660211e-09,0.326082252641574,2.40347855660211e-09,0.730073611845796,2.40347855660211e-09,0.08177515535405565
2.406549167959119e-09,-0.0001367939310992154,2.406549167959119e-09,0.898339297494176,2.406549167959119e-09,0.3259384232295388,2.406549167959119e-09,0.7316672865211827,2.406549167959119e-09,0.08212935362982661
2.412690390673138e-09,-0.0001496767516822154,2.412690390673138e-09,0.8975862002958319,2.412690390673138e-09,0.3254982151938987,2.412690390673138e-09,0.7344891352987886,2.412690390673138e-09,0.08279065688719889
2.41923757004253e-09,-0.0001736477348942805,2.41923757004253e-09,0.8961703569370852,2.41923757004253e-09,0.3246705651177105,2.41923757004253e-09,0.7374116699907831,2.41923757004253e-09,0.08348635445892942
2.430041337066899e-09,-0.000237740807120064,2.430041337066899e-09,0.890894790102277,2.430041337066899e-09,0.3215929731744517,2.430041337066899e-09,0.7420482123747593,2.430041337066899e-09,0.08463551428048535
2.44427022439848e-09,-0.0003719959742738487,2.44427022439848e-09,0.870636496131393,2.44427022439848e-09,0.3097704106458041,2.44427022439848e-09,0.747725875149208,2.44427022439848e-09,0.08614516478856887
2.458950873319059e-09,-0.0006365228151361614,2.458950873319059e-09,0.8120264745593938,2.458950873319059e-09,0.2752395353670222,2.458950873319059e-09,0.7533242539980276,2.458950873319059e-09,0.08769960896186607
2.470830053187544e-09,-0.001016505440092363,2.470830053187544e-09,0.7101481006588947,2.470830053187544e-09,0.2148506512582528,2.470830053187544e-09,0.7577367371071138,2.470830053187544e-09,0.08895747994562751
2.481021320427462e-09,-0.001422479708889698,2.481021320427462e-09,0.5714118718953696,2.481021320427462e-09,0.1332169589059269,2.481021320427462e-09,0.7614544770519485,2.481021320427462e-09,0.09003346545297013
2.492301630049069e-09,-0.001810328610723414,2.492301630049069e-09,0.3702391079169203,2.492301630049069e-09,0.01734288232389867,2.492301630049069e-09,0.7655075947773575,2.492301630049069e-09,0.09122517468873191
2.498542533874589e-09,-0.001910610609523208,2.498542533874589e-09,0.2475411699620229,2.498542533874589e-09,-0.0511144061388891,2.498542533874589e-09,0.7677216016055708,2.498542533874589e-09,0.09177439909583519
2.503774615862834e-09,-0.001829074266557082,2.503774615862834e-09,0.1542178091522126,2.503774615862834e-09,-0.1014261951507985,2.503774615862834e-09,0.769262728779721,2.503774615862834e-09,0.09201796568000539
2.509501985364571e-09,-0.001527043500927551,2.509501985364571e-09,0.07965863889222702,2.509501985364571e-09,-0.1403086264450021,2.509501985364571e-09,0.770516992127021,2.509501985364571e-09,0.09217632802147779
2.514608185135069e-09,-0.001161554719640581,2.514608185135069e-09,0.04022365101192187,2.514608185135069e-09,-0.1604428667940506,2.514608185135069e-09,0.7715570452397139,2.514608185135069e-09,0.0923146424428779
2.520758879956786e-09,-0.000756138697917974,2.520758879956786e-09,0.01624829537711343,2.520758879956786e-09,-0.1726294116640571,2.520758879956786e-09,0.7728070017063272,2.520758879956786e-09,0.09249203497987865
2.527039429073884e-09,-0.0004456396673157154,2.527039429073884e-09,0.006277061461095064,2.527039429073884e-09,-0.1777839275029262,2.527039429073884e-09,0.774063747779706,2.527039429073884e-09,0.09268274133224218
