/out1 (G=1) X,/out1 (G=1) Y,/out1 (G=3) X,/out1 (G=3) Y,/out1 (G=5) X,/out1 (G=5) Y,/out1 (G=7) X,/out1 (G=7) Y,/out1 (G=9) X,/out1 (G=9) Y
2.758639547612237e-08,0.008398781573850907,2.743916531964768e-08,0.02493532431480585,2.738000036675639e-08,0.03556573148836054,2.736205062802765e-08,0.0448103041099138,2.722256221790418e-08,0.01440490232768629
2.76e-08,0.008298864767374915,2.746772976952744e-08,0.02579079289132672,2.740076715911606e-08,0.03959208670792883,2.739385845489859e-08,0.05372294567190671,2.7233738688466e-08,0.01742502541374822
2.7608125e-08,0.008157941671872317,2.751225444404157e-08,0.02632695655736695,2.740364157469754e-08,0.03973415629266323,2.740007703887965e-08,0.05544923203552501,2.724743587791147e-08,0.02111986068381892
2.761536817462588e-08,0.008032313291620682,2.7562610418673e-08,0.02579587967724518,2.740939040586051e-08,0.04001829546213202,2.740283064243019e-08,0.05564254266385936,2.727200785188404e-08,0.0277459434102721
2.762985452387763e-08,0.007732506289682522,2.75813052093365e-08,0.02542954745819823,2.741802645600508e-08,0.04043925532040629,2.740580910157911e-08,0.0558516387806304,2.730542084085371e-08,0.03724397143783902
2.765882722238114e-08,0.00705631184041407,2.759065260466825e-08,0.02524638134867473,2.742543857212976e-08,0.04080025233784618,2.741118759267501e-08,0.05622922381571525,2.731735249919801e-08,0.04153531372953158
2.77e-08,0.006045382412577079,2.76e-08,0.02506321523915122,2.743848806920701e-08,0.04143581031410187,2.74165700543976e-08,0.05660708759983695,2.73296383838629e-08,0.04595405712059343
2.770541666666667e-08,0.005527836135774215,2.7608125e-08,0.0246602524759098,2.745858959784747e-08,0.04241482787981742,2.742534799310622e-08,0.05722332331282111,2.734670621371132e-08,0.05209267573859092
2.771625e-08,0.004047522309201815,2.761625e-08,0.02416507209024264,2.748786192696804e-08,0.04384049678843744,2.744193461253843e-08,0.05838775013227119,2.736273756273475e-08,0.05785851348485967
2.773791666666667e-08,0.0009121440817290759,2.76325e-08,0.02299376875806764,2.75100884320437e-08,0.04444161964225159,2.746667001887902e-08,0.06012424445835718,2.739480026078163e-08,0.06939018897739718
2.777554952632533e-08,-0.004546919595104067,2.7665e-08,0.02060021050067436,2.755454144219504e-08,0.04340578718314449,2.749909013124573e-08,0.06137180801290714,2.740193040442682e-08,0.07143340847157248
2.780543819345231e-08,-0.008973434933724704,2.77e-08,0.01787760808473913,2.75766088672629e-08,0.04277419466136596,2.751608633466013e-08,0.06141737696785843,2.740622421079747e-08,0.07181839188906039
2.782192800384989e-08,-0.01198006741468096,2.770541666666667e-08,0.01632644028178309,2.758830443363145e-08,0.04242030731123385,2.753369107728525e-08,0.06143159188011085,2.741051801716812e-08,0.0722033753065483
2.783841781424748e-08,-0.01501150714407482,2.771625e-08,0.01170075739565602,2.76e-08,0.0417616190388739,2.756890056253548e-08,0.0599306400820643,2.741841907572281e-08,0.07290861329884112
2.787139743504264e-08,-0.02115488904269495,2.773791666666667e-08,0.001733723673931722,2.7608125e-08,0.04089777322484699,2.76e-08,0.0585692985888552,2.742567187975068e-08,0.07350630432328423
